Date,Open,High,Low,Close,Volume
30-Aug-10,1.85,1.95,1.83,1.88,14985
27-Aug-10,1.92,1.94,1.88,1.88,8795
26-Aug-10,1.98,2.04,1.80,1.80,46781
25-Aug-10,2.02,2.08,1.84,1.94,41550
24-Aug-10,2.05,2.13,1.96,1.99,42659
23-Aug-10,2.04,2.04,2.00,2.00,8686
20-Aug-10,1.98,2.06,1.98,2.00,19500
19-Aug-10,2.06,2.18,1.98,2.07,69357
18-Aug-10,2.12,2.12,2.11,2.11,3790
17-Aug-10,2.15,2.25,2.08,2.11,18988
16-Aug-10,2.05,2.18,2.00,2.09,26772
13-Aug-10,2.18,2.18,2.00,2.00,14530
12-Aug-10,2.14,2.37,2.00,2.06,21630
11-Aug-10,2.44,2.44,2.12,2.12,31492
10-Aug-10,2.25,2.28,2.22,2.22,6750
9-Aug-10,2.31,2.41,2.25,2.25,39777
6-Aug-10,2.09,2.44,2.05,2.30,102900
5-Aug-10,2.10,2.22,2.00,2.09,60012
4-Aug-10,2.00,2.31,2.00,2.10,130716
3-Aug-10,2.01,2.09,1.97,2.00,532001
2-Aug-10,2.13,2.19,1.87,2.15,890295
30-Jul-10,2.30,2.30,2.10,2.14,37602
29-Jul-10,2.46,2.46,2.23,2.23,41000
28-Jul-10,2.37,2.49,2.37,2.40,44716
27-Jul-10,2.71,2.72,2.36,2.49,128618
26-Jul-10,2.73,2.75,2.70,2.75,7596
23-Jul-10,2.80,2.82,2.75,2.75,16560
22-Jul-10,2.85,2.90,2.82,2.82,48742
21-Jul-10,3.00,3.00,2.75,2.85,3204
20-Jul-10,2.88,2.89,2.80,2.89,6120
19-Jul-10,2.74,2.90,2.71,2.85,6500
16-Jul-10,2.90,2.95,2.80,2.80,104202
15-Jul-10,2.95,2.95,2.85,2.86,6150
14-Jul-10,2.97,3.10,2.80,2.86,38870
13-Jul-10,2.65,2.97,2.50,2.97,250539
12-Jul-10,2.90,2.90,2.40,2.60,144964
9-Jul-10,2.85,2.85,2.75,2.80,32745
8-Jul-10,3.02,3.08,2.77,2.80,43971
7-Jul-10,3.02,3.15,3.02,3.06,12797
6-Jul-10,3.02,3.10,3.02,3.10,3200
5-Jul-10,3.12,3.12,3.12,3.12,0
2-Jul-10,3.12,3.12,3.12,3.12,0
1-Jul-10,3.09,3.09,3.02,3.05,1896
30-Jun-10,3.04,3.15,3.00,3.00,14030
29-Jun-10,3.00,3.15,2.90,3.00,15047
28-Jun-10,3.12,3.12,3.00,3.00,89260
25-Jun-10,3.15,3.25,3.06,3.15,51152
24-Jun-10,3.20,3.22,3.00,3.06,15401
23-Jun-10,3.10,3.18,3.00,3.15,683388
22-Jun-10,3.19,3.25,3.10,3.19,6700
21-Jun-10,3.25,3.25,3.10,3.19,9829
18-Jun-10,3.24,3.24,3.08,3.08,2424
17-Jun-10,3.20,3.20,3.13,3.14,3205
16-Jun-10,3.21,3.29,3.14,3.22,9121
15-Jun-10,3.28,3.31,3.19,3.29,46925
14-Jun-10,3.41,3.44,3.13,3.44,15209
11-Jun-10,3.41,3.45,3.16,3.44,2994
10-Jun-10,3.36,3.68,3.16,3.68,12276
9-Jun-10,3.33,3.34,3.27,3.28,15971
8-Jun-10,3.70,3.70,3.30,3.59,6185
7-Jun-10,3.68,3.69,3.40,3.69,17221
4-Jun-10,3.66,3.66,3.40,3.40,11003
3-Jun-10,3.69,3.70,3.64,3.64,7250
2-Jun-10,3.75,3.75,3.66,3.70,5153
1-Jun-10,3.81,3.89,3.71,3.78,7900
31-May-10,3.69,3.69,3.69,3.69,0
28-May-10,3.69,3.69,3.69,3.69,0
27-May-10,3.68,3.68,3.68,3.68,100
26-May-10,3.79,3.80,3.64,3.67,6211
25-May-10,3.43,3.88,3.30,3.74,10760
24-May-10,4.00,4.00,3.50,3.65,4750
21-May-10,3.90,3.95,3.50,3.50,55764
20-May-10,3.90,3.90,3.50,3.90,17537
19-May-10,3.85,3.85,3.78,3.80,11208
18-May-10,3.84,4.00,3.80,3.80,15804
17-May-10,4.03,4.05,3.71,3.84,64592
14-May-10,4.20,4.20,3.96,4.04,75550
13-May-10,4.20,4.20,4.00,4.02,6913
12-May-10,4.25,4.25,3.99,4.05,46828
11-May-10,4.25,4.25,4.10,4.15,22100
10-May-10,4.45,4.45,4.16,4.20,9360
7-May-10,4.40,4.40,4.19,4.20,11653
6-May-10,4.25,4.25,4.10,4.10,5980
5-May-10,4.15,4.15,4.15,4.15,1610
4-May-10,4.20,4.20,4.07,4.07,2960
3-May-10,4.49,4.49,4.05,4.05,9187
30-Apr-10,4.50,4.50,4.05,4.05,17410
29-Apr-10,4.54,4.54,4.11,4.15,6860
28-Apr-10,4.25,4.50,4.00,4.07,51058
27-Apr-10,4.50,4.50,3.79,4.01,184739
26-Apr-10,4.50,4.75,4.00,4.30,229177
23-Apr-10,4.70,5.05,3.75,4.35,377204
